location_type,name,state_name,district_name,sub_district_name,state_lgd_code,district_lgd_code,sub_district_lgd_code,village_lgd_code,source
urban_local_body,Ikauna,Uttar Pradesh,Shrawasti,Ikauna,9,181,924,,lgd
urban_local_body,Iltifatganj Bazar,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Islamnagar,Uttar Pradesh,Budaun,Bisauli,9,133,779,,lgd
urban_local_body,Itaunja,Uttar Pradesh,,Bakshi Ka Talab,9,,820,,lgd
urban_local_body,Itwa,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Jagner,Uttar Pradesh,Agra,Kheragarh,9,118,768,,lgd
urban_local_body,Jahagirganj,Uttar Pradesh,,Allapur,9,,908,,lgd
urban_local_body,Jahanabad,Uttar Pradesh,Pilibhit,Pilibhit,9,173,790,,lgd
urban_local_body,Jahanaganj,Uttar Pradesh,Azamgarh,,9,123,,,lgd
urban_local_body,Jahangirpur,Uttar Pradesh,Gautam Buddha Nagar,Jewar,9,144,744,,lgd
urban_local_body,Jaithara,Uttar Pradesh,Etah,Aliganj,9,138,1007,,lgd
urban_local_body,Jalalabad(Shamli),Uttar Pradesh,Bijnor,Najibabad,9,132,712,,lgd
urban_local_body,Jalali,Uttar Pradesh,Aligarh,Koil,9,119,755,,lgd
urban_local_body,Jangipur,Uttar Pradesh,Ghazipur,Ghazipur,9,146,989,,lgd
urban_local_body,Jansath,Uttar Pradesh,Muzaffarnagar,Jansath,9,172,711,,lgd
urban_local_body,Jarwal,Uttar Pradesh,Bahraich,Kaiserganj,9,125,922,,lgd
urban_local_body,Jasrana,Uttar Pradesh,Firozabad,Jasrana,9,143,773,,lgd
urban_local_body,Jatari,Uttar Pradesh,Aligarh,Khair,9,119,752,,lgd
urban_local_body,Jawan Sikandpur,Uttar Pradesh,Aligarh,,9,119,,,lgd
urban_local_body,Jewar,Uttar Pradesh,Gautam Buddha Nagar,Jewar,9,144,744,,lgd
urban_local_body,Jhalu,Uttar Pradesh,Bijnor,Bijnor,9,132,713,,lgd
urban_local_body,Jiyanpur,Uttar Pradesh,Azamgarh,Sagri,9,123,965,,lgd
urban_local_body,Joya,Uttar Pradesh,Amroha,Amroha,9,154,730,,lgd
urban_local_body,Jyoti Khuria,Uttar Pradesh,Mainpuri,Mainpuri,9,166,775,,lgd
urban_local_body,Kabrai,Uttar Pradesh,Mahoba,Mahoba,9,165,870,,lgd
urban_local_body,Kachgaon,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Kachhauna Patseni,Uttar Pradesh,Hardoi,Sandila,9,150,813,,lgd
