stateCode,stateNameEnglish,stateNameLocal,stateCensus2011Code,localBodyCode,localBodyNameEnglish,localBodyNameLocal,localBodyCensus2011Code,localBodyTypeCode,localBodyTypeName,entityCode,entityName,entityType,coverageType,date_updated
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,62047,Roti,Roti,000000,3,Village Panchayat,156374,Pahurpur,Village,Full,2024-10-14 08:44:23
9,Uttar Pradesh,UTTAR PRADESH,09,91096,Ramapur,RAMAPUR,000000,3,Village Panchayat,169672,Ramapur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,54079,Ramapur,RAMAPUR,000000,3,Village Panchayat,179222,Mashaua,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,86415,Ramapur,RAMAPUR,000000,3,Village Panchayat,210720,Ramapur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,48375,Rovapar,ROVAPAR,000000,3,Village Panchayat,195627,Duliamau,Village,Full,2024-10-14 08:44:23
9,Uttar Pradesh,UTTAR PRADESH,09,73731,Ramapur,RAMAPUR,000000,3,Village Panchayat,136489,Usia,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,65394,Ramapur,RAMAPUR,000000,3,Village Panchayat,174788,Ramapur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,87563,Ramapur,RAMAPUR,000000,3,Village Panchayat,133764,Ramapur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,270514,Ramapur,Ramapur,000000,3,Village Panchayat,158192,Ramapur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,44494,Ramapur,RAMAPUR,000000,3,Village Panchayat,162780,Rampur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,91225,Ramapur,RAMAPUR,000000,3,Village Panchayat,169930,Sonbarsa,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,88410,Ramapur,RAMAPUR,000000,3,Village Panchayat,176291,Amahawa,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,65589,Ramapur,RAMAPUR,000000,3,Village Panchayat,175444,Ramapur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,82641,Ramapur,RAMAPUR,000000,3,Village Panchayat,159796,Ramapur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,90624,Ramapur,RAMAPUR,000000,3,Village Panchayat,213978,Ramapur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,73499,Ramapur,RAMAPUR,000000,3,Village Panchayat,136303,Ramapur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,61145,Rama Pur,RAMA PUR,000000,3,Village Panchayat,166568,Rampur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,87107,Ramapur Bajheda,RAMAPUR BAJHEDA,000000,3,Village Panchayat,134952,Ramapur Bajhera,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,86935,Ramapur Barkatpur,RAMAPUR BARKATPUR,000000,3,Village Panchayat,134407,Ramapur Varkatpur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,67591,Ramapur Chhaiya,RAMAPUR CHHAIYA,000000,3,Village Panchayat,139725,Ramapur Chhaiya,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,61781,Ramapur Dabir,RAMAPUR DABIR,000000,3,Village Panchayat,145755,Jasingpur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,48149,Rudari,RUDARI,000000,3,Village Panchayat,193530,Bhagwanpur Tandwa,Village,Full,2024-10-14 08:44:23
9,Uttar Pradesh,UTTAR PRADESH,09,61930,Ramapur Jasu,RAMAPUR JASU,000000,3,Village Panchayat,145882,Ramapur Jasu,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,49308,Ramapur Kindhauli,RAMAPUR KINDHAULI,000000,3,Village Panchayat,171860,Ramapur Kindhauli,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,50196,Rudarwar,RUDARWAR,000000,3,Village Panchayat,197981,Jagdishpur Ranipar,Village,Full,2024-10-14 08:44:23
9,Uttar Pradesh,UTTAR PRADESH,09,67769,Ramapur Kuwarpur,RAMAPUR   KUWARPUR,000000,3,Village Panchayat,139574,Kunwarpur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,90970,Rudauli,RUDAULI,000000,3,Village Panchayat,170501,Kashipur,Village,Full,2024-10-14 08:44:23
9,Uttar Pradesh,UTTAR PRADESH,09,272375,Ramapur Misra,RAMAPUR MISRA,000000,3,Village Panchayat,139672,Ramapur Misra,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,267354,Ramapur Nankari,RAMAPUR NANKARI,000000,3,Village Panchayat,134502,Ramapur Nankari,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,67592,Ramapur Raholia,RAMAPUR RAHOLIA,000000,3,Village Panchayat,140007,Ramapur Raholiya,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,87242,Ramapur Uttri,RAMAPUR  UTTRI,000000,3,Village Panchayat,133431,Khajuriya,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,268330,Ramarepur,ramarepur,000000,3,Village Panchayat,207066,Ramarepur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,71904,Ramau,RAMAU,000000,3,Village Panchayat,149815,Ramau,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,57730,Ramauli,RAMAULI,000000,3,Village Panchayat,206910,Ramauli,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,78473,Ramaupur,RAMAUPUR,000000,3,Village Panchayat,196562,Talratoy,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,63224,Rudau Mustaqil,RUDAU MUSTAQIL,000000,3,Village Panchayat,125455,Rudau Mustaqil,Village,Full,2024-10-14 08:44:23
9,Uttar Pradesh,UTTAR PRADESH,09,60743,Ramaupur Parsoli,RAMAUPUR PARSOLI,000000,3,Village Panchayat,147941,Parsoli Orampur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,86226,Ramawa Pur,RAMAWA PUR,000000,3,Village Panchayat,181994,Ramawa Pur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,51123,Ramawapur Kalan,RAMAWAPUR KALAN,000000,3,Village Panchayat,173904,Ramawapur Kalan,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,65249,Ramawapur Nayak,RAMAWAPUR NAYAK,000000,3,Village Panchayat,174413,Ramawapur Nayak,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,86227,Ramawa Pur Sarkari,RAMAWA PUR SARKARI,000000,3,Village Panchayat,181958,Ramawa Pur Sarkari,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,54159,Ramaya,RAMAYA,000000,3,Village Panchayat,179725,Ramaya,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,58293,Ramayapur,RAMAYAPUR,000000,3,Village Panchayat,155659,Ramayapur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,91436,Rambakshgarh,RAMBAKSHGARH,000000,3,Village Panchayat,169073,Bakshgarh,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,64131,Ramban,RAMBAN,000000,3,Village Panchayat,203596,Karimullah Pur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,74716,Rambar Buzurg,RAMBAR BUZURG,000000,3,Village Panchayat,188846,Sihulia Mathia,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,49444,Ram Batti,RAM BATTI,000000,3,Village Panchayat,171566,Ram Batti,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,271303,Ram Bhari,RAM BHARI,000000,3,Village Panchayat,177254,Ram Bhari,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,271787,Rambhawalia,RAMBHAWALIA,000000,3,Village Panchayat,189179,Ramhwalia,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,81875,Rambojha,RAMBOJHA,000000,3,Village Panchayat,131761,Rambojha,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,59433,Ramchak,RAMCHAK,000000,3,Village Panchayat,190540,Jotbankat Doodh Nath,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,267258,Ramchandarpur,RAMCHANDARPUR,000000,3,Village Panchayat,209945,Ramchandrapur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,84359,Ramchandarpur,RAMCHANDARPUR,000000,3,Village Panchayat,145195,Ramchandarpur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,93193,Ramchandipur,RAMCHANDIPUR,000000,3,Village Panchayat,209726,Ramchandipur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,76765,Ram Chandrahi,RAM CHANDRAHI,000000,3,Village Panchayat,183922,Ramchandrahi,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,79715,Ramchandrapur,RAMCHANDRAPUR,000000,3,Village Panchayat,211318,Ramchandarpur (Ra.Ni.Gaipura),Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,91008,Ramchandra Pur,RAMCHANDRA PUR,000000,3,Village Panchayat,169560,Ramchandra Pur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,270510,Ramcharan Pur,RAMCHARAN PUR,000000,3,Village Panchayat,204043,Khaira,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,70099,Ramchauki,RAMCHAUKI,000000,3,Village Panchayat,201245,Ramchauki,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,66311,Ramchaura,RAMCHAURA,000000,3,Village Panchayat,184931,Ramchaura,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,65913,Ramcherapur,RAMCHERAPUR,000000,3,Village Panchayat,175367,Ramcherapur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,61413,Ram Daas Pur,RAM DAAS PUR,000000,3,Village Panchayat,166768,Ichhauri,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,269412,Rudrapur,RUDRAPUR,000000,3,Village Panchayat,188259,Bahelia,Village,Full,2024-10-14 08:44:23
9,Uttar Pradesh,UTTAR PRADESH,09,90223,Ramdana,RAMDANA,000000,3,Village Panchayat,139019,Ramdana,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,61272,Ramdant Pur Atrawa,RAMDANT PUR ATRAWA,000000,3,Village Panchayat,166421,Ramduttpur Awtara,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,82570,Ramdas Patti,RAMDAS PATTI,000000,3,Village Panchayat,158566,Ramdas Patti,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,67770,Ramdaspur,RAMDASPUR,000000,3,Village Panchayat,139636,Ramdaspur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,44622,Ramdaspur,RAMDASPUR,000000,3,Village Panchayat,160925,Ramdaspur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,91606,Ramdas Pur,RAMDAS PUR,000000,3,Village Panchayat,169740,Ramdas Pur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,87056,Rudrapur,RUDRAPUR,000000,3,Village Panchayat,133564,Kundara,Village,Full,2024-10-14 08:44:23
9,Uttar Pradesh,UTTAR PRADESH,09,64596,Ramdas Pur,RAMDAS PUR,000000,3,Village Panchayat,204036,Palai Patti,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,265344,Ramdas Pur,Ramdas Pur,000000,3,Village Panchayat,143787,Ramdas Pur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,90846,Ram Day Pur,RAM DAY PUR,000000,3,Village Panchayat,169290,Ramdaypur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,45801,Ramdeeh Saray,RAMDEEH SARAY,000000,3,Village Panchayat,167326,Ramdih Saray,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,69474,Ramdevpur,RAMDEVPUR,000000,3,Village Panchayat,203375,Ramdevpur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,93620,Ramdih,RAMDIH,000000,3,Village Panchayat,209066,Ramdih,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,67135,Ramdih,RAMDIH,000000,3,Village Panchayat,187187,Ramdih,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,271728,Ramdih Torani,Ramdih Torani,000000,3,Village Panchayat,185088,Mehdia,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,271110,Ramduari,RAMDUARI,000000,3,Village Panchayat,138628,Ramdauri,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,57729,Ram Duttpur,RAM  DUTTPUR,000000,3,Village Panchayat,206835,Patti,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,89600,Ramdwari,RAMDWARI,000000,3,Village Panchayat,138609,Bardaha,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,72398,Ramel Nagar,RAMEL NAGAR,000000,3,Village Panchayat,150294,Ramel Kachhar,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,73239,Rameshara Pur,RAMESHARA PUR,000000,3,Village Panchayat,135448,Rameshara Pur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,268141,Rameshra,RAMESHRA,000000,3,Village Panchayat,153172,Rameshra,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,75294,Rameshra,RAMESHRA,000000,3,Village Panchayat,153462,Rameshra,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,265922,Rameshvar,RAMESHVAR,000000,3,Village Panchayat,209083,Kurauana Urf Rameshwar,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,64403,Ruhepur,RUHEPUR,000000,3,Village Panchayat,204917,Ghobaha,Village,Full,2024-10-14 08:44:23
9,Uttar Pradesh,UTTAR PRADESH,09,60794,Ramet,RAMET,000000,3,Village Panchayat,147438,Ramet,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,82380,Ramgadha,RAMGHAR,000000,3,Village Panchayat,159514,Ramgarha,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,44763,Ramgadha,RAMGADHA,000000,3,Village Panchayat,162466,Ramgadha,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,265885,Ramgadhwa,RAMGADHWA,000000,3,Village Panchayat,209603,Ramagharwan,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,49560,Ramgadi,RAMGADI,000000,3,Village Panchayat,171828,Ramgadi,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,76684,Ramgadwa,RAMGADWA,000000,3,Village Panchayat,183669,Pariya Tal,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,271227,Ramganj,RAMGANJ,000000,3,Village Panchayat,144033,Ramganj,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,76164,Ruheri,RUHERI,000000,3,Village Panchayat,122978,Shrinagar,Village,Full,2024-10-14 08:44:23
9,Uttar Pradesh,UTTAR PRADESH,09,93364,Ramgaon,RAMGAON,000000,3,Village Panchayat,209016,Ramgaon,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,49558,Ram Gaon,RAM GAON,000000,3,Village Panchayat,171755,Ram Gaon,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,271950,Ramgara Taluka Madhupur,Ramgara Taluka Madhupur,000000,3,Village Panchayat,201179,Ramgara Taluka Madhupur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,64059,Ruhipur,RUHIPUR,000000,3,Village Panchayat,205106,Jagdishpur,Village,Full,2024-10-14 08:44:23
9,Uttar Pradesh,UTTAR PRADESH,09,267515,Ramgardhmaitahwa,Ramgardhmaitahwa,000000,3,Village Panchayat,173476,Ramgharh Metahwaa,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,45957,Ram Gargh,RAM GARGH,000000,3,Village Panchayat,168093,Ramgarh,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,57731,Ramgarh,RAMGARH,000000,3,Village Panchayat,206821,Ramgarh,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,76044,Ramgarh,RAMGARH,000000,3,Village Panchayat,123334,Bairisala,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,80220,Ramgarh,RAMGARH,000000,3,Village Panchayat,116156,Manauna,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,64251,Ramgarh,RAMGARH,000000,3,Village Panchayat,205291,Trilok Chandpur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,43014,Ramgarh,RAMGARH,000000,3,Village Panchayat,125128,Bhogpur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,90957,Ramgarh,RAMGARH,000000,3,Village Panchayat,170480,Ramgarh,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,272592,Ramgarh,RAMGARH,000000,3,Village Panchayat,199001,Ramgarh,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,90307,Ramgarh,RAMGARH,000000,3,Village Panchayat,213779,Ramgarh,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,47236,Ramgarh,RAMGARH,000000,3,Village Panchayat,192874,Ahirauli,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,89212,Ramgarh,RAMGARH,000000,3,Village Panchayat,137326,Ramgarh,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,83403,Ramgarh,RAMGARH,000000,3,Village Panchayat,159660,Ramgarh,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,69665,Ramgarh,RAMGARH,000000,3,Village Panchayat,203298,Birbhanpur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,65120,Ramgarh,RAMGARH,000000,3,Village Panchayat,175005,Ramgarh,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,47666,Ramgarh,RAMGARH,000000,3,Village Panchayat,195876,Nagamalpur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,91876,Ramgarh,RAMGARH,000000,3,Village Panchayat,170739,Ramgarh,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,90847,Ram Garh,RAM GARH,000000,3,Village Panchayat,169352,Ramgarh,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,87151,Rukan Pur,RUKAN PUR,000000,3,Village Panchayat,134586,Rukan Pur,Village,Full,2024-10-14 08:44:23
9,Uttar Pradesh,UTTAR PRADESH,09,88791,Ram Garh,RAM GARH,000000,3,Village Panchayat,176447,Ram Garh,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,75696,Ramgarha,RAMGADHA,000000,3,Village Panchayat,143158,Ramgarha,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,75244,Ramgarha,RAMGARHA,000000,3,Village Panchayat,153573,Ramgarha,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,65184,Ramgarha,RAMGARHA,000000,3,Village Panchayat,174879,Ramgarha,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,57886,Ramgarha,RAMGARHA,000000,3,Village Panchayat,207481,Ramgarh,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,82571,Ramgarh Banohi,RAMGARH BANOHI,000000,3,Village Panchayat,158561,Ramgarh Banohi,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,274325,Ramgarh Chamrawali,RAMGARH CHAMRAWALI,000000,3,Village Panchayat,120215,Chamrawali Ramgarh,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,57257,Ramgarhi,RAMGARHI,000000,3,Village Panchayat,121584,Jafarnagar Gadaipur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,80086,Ramgarh Kala,RAMGARH KALA,000000,3,Village Panchayat,212366,Ramgarh Kalan,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,54160,Ramgarh Khas,RAMGARH KHAS,000000,3,Village Panchayat,179593,Ramgarh Khas,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,44352,Ramgarh Kothari,RAMGARH KOTHARI,000000,3,Village Panchayat,161235,Ramgadh Kothari,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,43939,Ramgarh Panjoopur,RAMGARH PANJOOPUR,000000,3,Village Panchayat,122716,Ramgarh Panjoopur (Ct),Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,82881,Ramgarh Raila,RAMGARH     RAILA,000000,3,Village Panchayat,157832,Ramgarhraila,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,83772,Ramgarh Tikaria,RAMGARH TIKARIA,000000,3,Village Panchayat,145116,Ramgarh Tikaria,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,67142,Rukkunpur,RUKKUNPUR,000000,3,Village Panchayat,187525,Baghi,Village,Full,2024-10-14 08:44:23
9,Uttar Pradesh,UTTAR PRADESH,09,66360,Ramgarh Urf Rajahi,RAMGARH URF RAJAHI,000000,3,Village Panchayat,942308,J.Ramgarh Urfrajhikhaletola,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,240448,Ramgarh Urf Ummargarh,UMMARGARH,000000,3,Village Panchayat,125494,Ramgarh Urf Ummergarh,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,76766,Ramgarhva,RAMGARHVA,000000,3,Village Panchayat,184013,Gurli,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,54227,Ram Ghar Urf Jagal Kathar,RAM GHAR URF JAGAL KATHAR,000000,3,Village Panchayat,180291,Ram Ghar Urf Jagal Kathar,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,57094,Ramghat Bangar,RAMGHAT BANGAR,000000,3,Village Panchayat,121299,Ramghat Khader,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,72249,Ramgopalpur,RAMGOPALPUR,000000,3,Village Panchayat,150286,Govindpur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,69823,Ramgrah,RAMGRAH,000000,3,Village Panchayat,201416,Ramgrah Khas,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,268505,Ramhauli,Ramhauli,000000,3,Village Panchayat,184428,Ramhauli,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,68944,Ramhetpura,Ramhetpura,000000,3,Village Panchayat,151043,Ramhetpura,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,78475,Rukunpura,RUKUNPURA,000000,3,Village Panchayat,196624,Ghazipur,Village,Full,2024-10-14 08:44:23
9,Uttar Pradesh,UTTAR PRADESH,09,74047,Ramia Beahar,RAMIA BEAHAR,000000,3,Village Panchayat,136548,Ramia Beahar,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,86521,Ramipur,RAMIPUR,000000,3,Village Panchayat,210677,Ramipur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH                                     ,09,49710,Rukunpura,RUKUNPURA,000000,3,Village Panchayat,199626,Dalpatpur,Village,Full,2024-10-14 08:44:23
9,Uttar Pradesh,UTTAR PRADESH,09,269897,Rami Pur,Rami Pur,000000,3,Village Panchayat,165491,Rami Pur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,90084,Ramipur Godwa,RAMIPUR GODWA,000000,3,Village Panchayat,138175,Bachhwariya,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,268903,Ram Jangala,Ram Jangala,000000,3,Village Panchayat,183408,Kusiari,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,55385,Ramjiwala,RAMJIWALA,000000,3,Village Panchayat,112033,Dalpatpur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,270276,Ramjiwala,Ramjiwala,000000,3,Village Panchayat,112638,Rampur,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,54861,Ramkheda,RAMKHEDA,000000,3,Village Panchayat,113909,Sela Kheri,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,85217,Ramkhedi,RAMKHEDI,000000,3,Village Panchayat,109362,Ramkhedi,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,269933,Ramkhera,Ramkhera,000000,3,Village Panchayat,146575,Ramkhera,Village,Full,2026-04-21 06:01:36
9,Uttar Pradesh,UTTAR PRADESH,09,72617,Ramkhera,RAMKHERA,000000,3,Village Panchayat,150416,Surauli,Village,Full,2026-04-21 06:01:36
